hf_id,hf_name,hf_type,ownership,level,region,zone,woreda,phcu
RSoojFOphbp,Zekariyas Medium Clinic,Clinics,Private,5,Amhara Regional Health Bureau,East Gojjam ZHD,Goncha WorHO,
yze6n8Moq0h,Abeje Private Primary Clinic,Clinics,Private,5,Amhara Regional Health Bureau,East Gojjam ZHD,Gozamin WorHO,
rlnK1LZK4iS,Addis Hiowt Privat Primery Clinic,Clinics,Private,5,Amhara Regional Health Bureau,East Gojjam ZHD,Gozamin WorHO,
rEkajq1giq4,Chertekel Health Center,Health Centers,Public,6,Amhara Regional Health Bureau,East Gojjam ZHD,Gozamin WorHO,Chertekel PHCU
jVzrMsXZCux,Cher Tekel Health Post,Health Posts,Public,6,Amhara Regional Health Bureau,East Gojjam ZHD,Gozamin WorHO,Chertekel PHCU
RoWcDJcHbTz,Deledel Health Post,Health Posts,Public,6,Amhara Regional Health Bureau,East Gojjam ZHD,Gozamin WorHO,Chertekel PHCU
amlZ1fqneyT,Mayi Agitam Health Post,Health Posts,Public,6,Amhara Regional Health Bureau,East Gojjam ZHD,Gozamin WorHO,Chertekel PHCU
OSP8YsBy2U9,Woger Health Post,Health Posts,Public,6,Amhara Regional Health Bureau,East Gojjam ZHD,Gozamin WorHO,Chertekel PHCU
uJCdN6cOtLN,Endegena Privat Primery Clinic,Clinics,Private,5,Amhara Regional Health Bureau,East Gojjam ZHD,Gozamin WorHO,
Aev1vjKYwb3,Fendeka Health Center,Health Centers,Public,6,Amhara Regional Health Bureau,East Gojjam ZHD,Gozamin WorHO,Fendeka PHCU
qRp9R7KKTFS,Addis Ena Gulit Health Post,Health Posts,Public,6,Amhara Regional Health Bureau,East Gojjam ZHD,Gozamin WorHO,Fendeka PHCU
zKJdlLvWCPS,Asama Abo Health Post,Health Posts,Public,6,Amhara Regional Health Bureau,East Gojjam ZHD,Gozamin WorHO,Fendeka PHCU
WdDWUcSonCY,Lekilekit Health Post,Health Posts,Public,6,Amhara Regional Health Bureau,East Gojjam ZHD,Gozamin WorHO,Fendeka PHCU
p9Gaqp5S56S,Woyinma Geramo Health Post,Health Posts,Public,6,Amhara Regional Health Bureau,East Gojjam ZHD,Gozamin WorHO,Fendeka PHCU
IAHTwIVkDZe,Yetija Shebelma Health Post,Health Posts,Public,6,Amhara Regional Health Bureau,East Gojjam ZHD,Gozamin WorHO,Fendeka PHCU
k42rhWEhYiq,Giraram Health Center,Health Centers,Public,6,Amhara Regional Health Bureau,East Gojjam ZHD,Gozamin WorHO,Giraram PHCU
P6yb3J4TDbi,Chimbord Health Post,Health Posts,Public,6,Amhara Regional Health Bureau,East Gojjam ZHD,Gozamin WorHO,Giraram PHCU
yiSURZ401zK,Giraram Health Post,Health Posts,Public,6,Amhara Regional Health Bureau,East Gojjam ZHD,Gozamin WorHO,Giraram PHCU
RS7zRp5TePx,Yegagna Health Post,Health Posts,Public,6,Amhara Regional Health Bureau,East Gojjam ZHD,Gozamin WorHO,Giraram PHCU
BiLPMO2QfwW,Yenebirna Health Post,Health Posts,Public,6,Amhara Regional Health Bureau,East Gojjam ZHD,Gozamin WorHO,Giraram PHCU
bYZNHaXQaJ7,Libanos Health Center,Health Centers,Public,6,Amhara Regional Health Bureau,East Gojjam ZHD,Gozamin WorHO,Libanos PHCU
DNmrV36ub25,Balaref Health Post,Health Posts,Public,6,Amhara Regional Health Bureau,East Gojjam ZHD,Gozamin WorHO,Libanos PHCU
ssFJ7CaepJA,Chimt Health Post,Health Posts,Public,6,Amhara Regional Health Bureau,East Gojjam ZHD,Gozamin WorHO,Libanos PHCU
nSyjPQUYuWE,Denba Health Post,Health Posts,Public,6,Amhara Regional Health Bureau,East Gojjam ZHD,Gozamin WorHO,Libanos PHCU
Bx9vcd2OMJK,Desa Enese Health Post,Health Posts,Public,6,Amhara Regional Health Bureau,East Gojjam ZHD,Gozamin WorHO,Libanos PHCU
z9J7LvkICI7,Libanos Health Post,Health Posts,Public,6,Amhara Regional Health Bureau,East Gojjam ZHD,Gozamin WorHO,Libanos PHCU
BaJrYHkWaKN,Tadele Muluneh Primary Clinic,Clinics,Private,5,Amhara Regional Health Bureau,East Gojjam ZHD,Gozamin WorHO,
I0SO2GQY84G,Yebokila Health Center,Health Centers,Public,6,Amhara Regional Health Bureau,East Gojjam ZHD,Gozamin WorHO,Yebokila PHCU
HVWjhV7sV1t,Amesha Health Post,Health Posts,Public,6,Amhara Regional Health Bureau,East Gojjam ZHD,Gozamin WorHO,Yebokila PHCU
kVnFSB7e5Di,Gedemala Health Post,Health Posts,Public,6,Amhara Regional Health Bureau,East Gojjam ZHD,Gozamin WorHO,Yebokila PHCU
lki245AvOUO,Kegn Abo Health Post,Health Posts,Public,6,Amhara Regional Health Bureau,East Gojjam ZHD,Gozamin WorHO,Yebokila PHCU
TBSHUNw80Qs,Yebokila Zuria Health Post,Health Posts,Public,6,Amhara Regional Health Bureau,East Gojjam ZHD,Gozamin WorHO,Yebokila PHCU
LLeBzuLJaja,Abebaw Primary Clinic,Clinics,Private,5,Amhara Regional Health Bureau,East Gojjam ZHD,Hulet Eju Nese WorHO,
cjiIec327Oz,Asefa Medium Clinic,Clinics,Private,5,Amhara Regional Health Bureau,East Gojjam ZHD,Hulet Eju Nese WorHO,
FriMArBdmLH,Ayetefazer Health Center,Health Centers,Public,6,Amhara Regional Health Bureau,East Gojjam ZHD,Hulet Eju Nese WorHO,Ayetefazer PHCU
OvCAQnAl3fo,Atsede Birhan Health Post,Health Posts,Public,6,Amhara Regional Health Bureau,East Gojjam ZHD,Hulet Eju Nese WorHO,Ayetefazer PHCU
iOKUtBPKUPH,Gedam Abo Health Post,Health Posts,Public,6,Amhara Regional Health Bureau,East Gojjam ZHD,Hulet Eju Nese WorHO,Ayetefazer PHCU
dtIEmK0evdm,Kuskuam Health Post,Health Posts,Public,6,Amhara Regional Health Bureau,East Gojjam ZHD,Hulet Eju Nese WorHO,Ayetefazer PHCU
OvlKueospiJ,Meshege Health Post,Health Posts,Public,6,Amhara Regional Health Bureau,East Gojjam ZHD,Hulet Eju Nese WorHO,Ayetefazer PHCU
lFELjUSQOx5,Debre Gubay Health Center,Health Centers,Public,6,Amhara Regional Health Bureau,East Gojjam ZHD,Hulet Eju Nese WorHO,Debre Gubay PHCU
Fh5eNckDEgO,Addis Zemen Health Post,Health Posts,Public,6,Amhara Regional Health Bureau,East Gojjam ZHD,Hulet Eju Nese WorHO,Debre Gubay PHCU
ch9bcw0Bvvp,Deber mihert Health Post,Health Posts,Public,6,Amhara Regional Health Bureau,East Gojjam ZHD,Hulet Eju Nese WorHO,Debre Gubay PHCU
R42xjJBNEan,Debre Gubay Health Post,Health Posts,Public,6,Amhara Regional Health Bureau,East Gojjam ZHD,Hulet Eju Nese WorHO,Debre Gubay PHCU
qbtXkIx3qs3,Hibre Selam Health Post,Health Posts,Public,6,Amhara Regional Health Bureau,East Gojjam ZHD,Hulet Eju Nese WorHO,Debre Gubay PHCU
XV155dBUfbO,Debre Maryam Health Center,Health Centers,Public,6,Amhara Regional Health Bureau,East Gojjam ZHD,Hulet Eju Nese WorHO,Debre Maryam PHCU
K2kZsJFMe5T,Agam Wuha Health Post,Health Posts,Public,6,Amhara Regional Health Bureau,East Gojjam ZHD,Hulet Eju Nese WorHO,Debre Maryam PHCU
AMyxomzhVwn,Ayen Birhan Health Post,Health Posts,Public,6,Amhara Regional Health Bureau,East Gojjam ZHD,Hulet Eju Nese WorHO,Debre Maryam PHCU
qTqFxjKV6GW,Debre Maryam Health Post,Health Posts,Public,6,Amhara Regional Health Bureau,East Gojjam ZHD,Hulet Eju Nese WorHO,Debre Maryam PHCU
QjmwTZaEOiz,Debre Mikayel Health Post,Health Posts,Public,6,Amhara Regional Health Bureau,East Gojjam ZHD,Hulet Eju Nese WorHO,Debre Maryam PHCU
IxQ6J9aOc10,Enema Health Center,Health Centers,Public,6,Amhara Regional Health Bureau,East Gojjam ZHD,Hulet Eju Nese WorHO,Enema PHCU
vLgm0VSkst6,Abiotu Selam Health Post,Health Posts,Public,6,Amhara Regional Health Bureau,East Gojjam ZHD,Hulet Eju Nese WorHO,Enema PHCU
ghwG56pvtPy,Agerebirhan Health post,Health Posts,Public,6,Amhara Regional Health Bureau,East Gojjam ZHD,Hulet Eju Nese WorHO,Enema PHCU
N6znu5Rycdy,Chake Health Post,Health Posts,Public,6,Amhara Regional Health Bureau,East Gojjam ZHD,Hulet Eju Nese WorHO,Enema PHCU
h3TrJU5Eu57,Keraniyo Health Center,Health Centers,Public,6,Amhara Regional Health Bureau,East Gojjam ZHD,Hulet Eju Nese WorHO,Keraniyo PHCU
hTMQcQSU3EW,Buha Health post,Health Posts,Public,6,Amhara Regional Health Bureau,East Gojjam ZHD,Hulet Eju Nese WorHO,Keraniyo PHCU
yV7RJPVno1X,Hizbe selam Health post,Health Posts,Public,6,Amhara Regional Health Bureau,East Gojjam ZHD,Hulet Eju Nese WorHO,Keraniyo PHCU
hP1EA6e69t0,Shige Health post,Health Posts,Public,6,Amhara Regional Health Bureau,East Gojjam ZHD,Hulet Eju Nese WorHO,Keraniyo PHCU
anweuvwf70q,Kontre Health Center,Health Centers,Public,6,Amhara Regional Health Bureau,East Gojjam ZHD,Hulet Eju Nese WorHO,Kontre PHCU
iN1X6sRHdDw,Ager selam Health Post,Health Posts,Public,6,Amhara Regional Health Bureau,East Gojjam ZHD,Hulet Eju Nese WorHO,Kontre PHCU
ZCHYRjXwnuN,Boda Baradi Health Post,Health Posts,Public,6,Amhara Regional Health Bureau,East Gojjam ZHD,Hulet Eju Nese WorHO,Kontre PHCU
MtDfBZR1ZFo,Goder Meda Health Post,Health Posts,Public,6,Amhara Regional Health Bureau,East Gojjam ZHD,Hulet Eju Nese WorHO,Kontre PHCU
dpC3FN45qYa,Konter Health Post,Health Posts,Public,6,Amhara Regional Health Bureau,East Gojjam ZHD,Hulet Eju Nese WorHO,Kontre PHCU
GsE8x4RiFWC,Mengstia Primary Clinic,Clinics,Private,5,Amhara Regional Health Bureau,East Gojjam ZHD,Hulet Eju Nese WorHO,
hBc7NxYtyzM,Muger Health Center,Health Centers,Public,6,Amhara Regional Health Bureau,East Gojjam ZHD,Hulet Eju Nese WorHO,Muger PHCU
IG3q9VWIPme,Beza Bizuhan Health Post,Health Posts,Public,6,Amhara Regional Health Bureau,East Gojjam ZHD,Hulet Eju Nese WorHO,Muger PHCU
YSbnAOvmgQ8,Gedamawit Health Post,Health Posts,Public,6,Amhara Regional Health Bureau,East Gojjam ZHD,Hulet Eju Nese WorHO,Muger PHCU
AOGTeusJrC9,Tiruselam Health post,Health Posts,Public,6,Amhara Regional Health Bureau,East Gojjam ZHD,Hulet Eju Nese WorHO,Muger PHCU
ds1qXJOr4Vl,Webikencharit Health Post,Health Posts,Public,6,Amhara Regional Health Bureau,East Gojjam ZHD,Hulet Eju Nese WorHO,Muger PHCU
JJ4nVQdWKbp,Shegaw Primary Clinic,Clinics,Private,5,Amhara Regional Health Bureau,East Gojjam ZHD,Hulet Eju Nese WorHO,
IWjCXYxI8Or,Worku Primary Clinic,Clinics,Private,5,Amhara Regional Health Bureau,East Gojjam ZHD,Hulet Eju Nese WorHO,
F49SM1vkIDn,Yechika Health Center,Health Centers,Public,6,Amhara Regional Health Bureau,East Gojjam ZHD,Hulet Eju Nese WorHO,Yechika PHCU
A5Rom2JK2uc,Guatran Health Post,Health Posts,Public,6,Amhara Regional Health Bureau,East Gojjam ZHD,Hulet Eju Nese WorHO,Yechika PHCU
DgB2OauLLvP,Meka Health Post,Health Posts,Public,6,Amhara Regional Health Bureau,East Gojjam ZHD,Hulet Eju Nese WorHO,Yechika PHCU
x78yekT3ThX,Yechika Health Post,Health Posts,Public,6,Amhara Regional Health Bureau,East Gojjam ZHD,Hulet Eju Nese WorHO,Yechika PHCU
EdYBAA0vXmT,Yeshareg Primary Clinic,Clinics,Private,5,Amhara Regional Health Bureau,East Gojjam ZHD,Hulet Eju Nese WorHO,
fdtMWKqKObn,Yihenew Primary Clinic,Clinics,Private,5,Amhara Regional Health Bureau,East Gojjam ZHD,Hulet Eju Nese WorHO,
pAz5YluNxE6,Lumamie Primary Hospital,Hospitals,Public,4,Amhara Regional Health Bureau,East Gojjam ZHD,Lumamie Primary Hospital,
XPOwBmBW2tE,Alemtsehay Medium Clinic,Clinics,Private,5,Amhara Regional Health Bureau,East Gojjam ZHD,Machakel WorHO,
gf9lTewXw1T,Amanual Jusus Clinic,Clinics,Private,5,Amhara Regional Health Bureau,East Gojjam ZHD,Machakel WorHO,
j0o0bxgalKF,Amanuel Health Center,Health Centers,Public,6,Amhara Regional Health Bureau,East Gojjam ZHD,Machakel WorHO,Amanuel PHCU
POZCSbGx5yf,Amanuel Zuria Health Post,Health Posts,Public,6,Amhara Regional Health Bureau,East Gojjam ZHD,Machakel WorHO,Amanuel PHCU
Oy7G7GefQtY,Delma Health Post,Health Posts,Public,6,Amhara Regional Health Bureau,East Gojjam ZHD,Machakel WorHO,Amanuel PHCU
uzeLX82vgrd,Kerer Health Post,Health Posts,Public,6,Amhara Regional Health Bureau,East Gojjam ZHD,Machakel WorHO,Amanuel PHCU
QNa5bCWn2Ou,Yewula Health Post,Health Posts,Public,6,Amhara Regional Health Bureau,East Gojjam ZHD,Machakel WorHO,Amanuel PHCU
RAuLCOvx2X3,Angot Health Center,Health Centers,Public,6,Amhara Regional Health Bureau,East Gojjam ZHD,Machakel WorHO,Angot PHCU
A8kfNb6518J,Angot Health Post,Health Posts,Public,6,Amhara Regional Health Bureau,East Gojjam ZHD,Machakel WorHO,Angot PHCU
EPB2Vkty5lT,Ansilala Health Post,Health Posts,Public,6,Amhara Regional Health Bureau,East Gojjam ZHD,Machakel WorHO,Angot PHCU
Mxq3jQw9qHu,Belemna Health Post,Health Posts,Public,6,Amhara Regional Health Bureau,East Gojjam ZHD,Machakel WorHO,Angot PHCU
nRrUkurOrOC,Debre Kelmo Health Center,Health Centers,Public,6,Amhara Regional Health Bureau,East Gojjam ZHD,Machakel WorHO,Debre Kelmo PHCU
abXMjDmfvWO,Amare Yewobesh Health Post,Health Posts,Public,6,Amhara Regional Health Bureau,East Gojjam ZHD,Machakel WorHO,Debre Kelmo PHCU
XonPaqo0psB,Debre Kelem Health Post,Health Posts,Public,6,Amhara Regional Health Bureau,East Gojjam ZHD,Machakel WorHO,Debre Kelmo PHCU
fVddIW983C2,Embuli Tesas Dar Health Post,Health Posts,Public,6,Amhara Regional Health Bureau,East Gojjam ZHD,Machakel WorHO,Debre Kelmo PHCU
ZFYcsQaT8zz,Dega Segnine Health Center,Health Centers,Public,6,Amhara Regional Health Bureau,East Gojjam ZHD,Machakel WorHO,Dega Segnine PHCU
K2OUEo4Xz7f,Amesig Health Post,Health Posts,Public,6,Amhara Regional Health Bureau,East Gojjam ZHD,Machakel WorHO,Dega Segnine PHCU
HTVW15qsxfg,Dega Segnin Zuria Health Post,Health Posts,Public,6,Amhara Regional Health Bureau,East Gojjam ZHD,Machakel WorHO,Dega Segnine PHCU
crLMYaz57IY,Kubile Abo Health Post,Health Posts,Public,6,Amhara Regional Health Bureau,East Gojjam ZHD,Machakel WorHO,Dega Segnine PHCU
tO1lEtvDH0j,Shafo Galat Health Post,Health Posts,Public,6,Amhara Regional Health Bureau,East Gojjam ZHD,Machakel WorHO,Dega Segnine PHCU
NvVZVIqQ8HP,Temamagn Health Post,Health Posts,Public,6,Amhara Regional Health Bureau,East Gojjam ZHD,Machakel WorHO,Dega Segnine PHCU
H1T7HbTGGIL,Eyor Medium Clinic,Clinics,Private,5,Amhara Regional Health Bureau,East Gojjam ZHD,Machakel WorHO,
tjmZOlAEpMI,Gira Kidamen Health Center,Health Centers,Public,6,Amhara Regional Health Bureau,East Gojjam ZHD,Machakel WorHO,Gira Kidamen PHCU
zGRqfZZgp0a,Gira Kidamin Zuria Health Post,Health Posts,Public,6,Amhara Regional Health Bureau,East Gojjam ZHD,Machakel WorHO,Gira Kidamen PHCU
WRkJGFAb4mi,Kuashiba Health Post,Health Posts,Public,6,Amhara Regional Health Bureau,East Gojjam ZHD,Machakel WorHO,Gira Kidamen PHCU
Qp1DGwlEVwL,Yedefas Health Post,Health Posts,Public,6,Amhara Regional Health Bureau,East Gojjam ZHD,Machakel WorHO,Gira Kidamen PHCU
ZAqgEyEJJNs,Hamusit Health Center,Health Centers,Public,6,Amhara Regional Health Bureau,East Gojjam ZHD,Machakel WorHO,Hamusit PHCU
U6nk9pYf0av,Girum Health Post,Health Posts,Public,6,Amhara Regional Health Bureau,East Gojjam ZHD,Machakel WorHO,Hamusit PHCU
tBUWcWkoqkr,Gobata Akina Health Post,Health Posts,Public,6,Amhara Regional Health Bureau,East Gojjam ZHD,Machakel WorHO,Hamusit PHCU
V5NGYRLiPxM,Minch Health Post,Health Posts,Public,6,Amhara Regional Health Bureau,East Gojjam ZHD,Machakel WorHO,Hamusit PHCU
lGWthOpi5J7,Muluken Clinic,Clinics,Private,5,Amhara Regional Health Bureau,East Gojjam ZHD,Machakel WorHO,
D9kdOOVzQK2,Shelele Health Center,Health Centers,Public,6,Amhara Regional Health Bureau,East Gojjam ZHD,Machakel WorHO,Shelele PHCU
BWX3UNszzMs,Dengay Ber Health Post,Health Posts,Public,6,Amhara Regional Health Bureau,East Gojjam ZHD,Machakel WorHO,Shelele PHCU
m0SSBItyMlK,Gaday Health Post,Health Posts,Public,6,Amhara Regional Health Bureau,East Gojjam ZHD,Machakel WorHO,Shelele PHCU
cHcjb7OXoEf,Laydamot Health Post,Health Posts,Public,6,Amhara Regional Health Bureau,East Gojjam ZHD,Machakel WorHO,Shelele PHCU
u7dqomWw4Y8,Shelel Health Post,Health Posts,Public,6,Amhara Regional Health Bureau,East Gojjam ZHD,Machakel WorHO,Shelele PHCU
KMLY5l8wrGA,Shimelese Clinic,Clinics,Private,5,Amhara Regional Health Bureau,East Gojjam ZHD,Machakel WorHO,
kYjCK7AwYNY,Tizazu Primary Clinic,Clinics,Private,5,Amhara Regional Health Bureau,East Gojjam ZHD,Machakel WorHO,
dD7UGPV4UBm,Walelgne Clinic,Clinics,Private,5,Amhara Regional Health Bureau,East Gojjam ZHD,Machakel WorHO,
lKJGUU2dghE,Workema Clinic,Clinics,Private,5,Amhara Regional Health Bureau,East Gojjam ZHD,Machakel WorHO,
xdpxYu732LQ,Mertolemariam Primary Hospital,Hospitals,Public,4,Amhara Regional Health Bureau,East Gojjam ZHD,Mertolemariam Primary Hospital,
Di6RJ5EbHNN,Alife Medium Clinic ,Clinics,Private,5,Amhara Regional Health Bureau,East Gojjam ZHD,Motta THO,
MuX7rCGqhLS,Kumilachew,Clinics,Private,5,Amhara Regional Health Bureau,East Gojjam ZHD,Motta THO,
sLYkuYbAJsE,Kumlachew Medim Clinic,Clinics,Private,5,Amhara Regional Health Bureau,East Gojjam ZHD,Motta THO,
FVENuhZtu7I,Mekonnt,Clinics,Private,5,Amhara Regional Health Bureau,East Gojjam ZHD,Motta THO,
ZnhF37FEJYI,Mekuanint  Primary Clinic,Clinics,Private,5,Amhara Regional Health Bureau,East Gojjam ZHD,Motta THO,
Jr0FPuc4iWB,Motta Health Center,Health Centers,Public,6,Amhara Regional Health Bureau,East Gojjam ZHD,Motta THO,Motta PHCU
ByeVpKUEAOe,Tadesse Guracha,Clinics,Private,5,Amhara Regional Health Bureau,East Gojjam ZHD,Motta THO,
j9tW7DPtFBZ,Tinsae Birhan,Clinics,Private,5,Amhara Regional Health Bureau,East Gojjam ZHD,Motta THO,
UQZaw4sk2Z9,Warka  Primary Hospital,Hospitals,Private,5,Amhara Regional Health Bureau,East Gojjam ZHD,Motta THO,
DUD5xBkmuAj,Goyiba Health Center,Health Centers,Public,6,Amhara Regional Health Bureau,East Gojjam ZHD,Sedie WorHO,Goyiba PHCU
Aa6M4qg8WoO,Abibe Debre Kuskuam Health Post,Health Posts,Public,6,Amhara Regional Health Bureau,East Gojjam ZHD,Sedie WorHO,Goyiba PHCU
yOjoMqx4Hgc,Brure Health Post,Health Posts,Public,6,Amhara Regional Health Bureau,East Gojjam ZHD,Sedie WorHO,Goyiba PHCU
sXZy61x5GvT,Gomadure Health Post,Health Posts,Public,6,Amhara Regional Health Bureau,East Gojjam ZHD,Sedie WorHO,Goyiba PHCU
XRx9kBigvCM,Kernewary Health center,Health Centers,Public,6,Amhara Regional Health Bureau,East Gojjam ZHD,Sedie WorHO,Kernewary PHCU
OdTNndRXHnO,Agerehiwot Health post,Health Posts,Public,6,Amhara Regional Health Bureau,East Gojjam ZHD,Sedie WorHO,Kernewary PHCU
MADJTTS7xXq,Hiwote Selam Health Post,Health Posts,Public,6,Amhara Regional Health Bureau,East Gojjam ZHD,Sedie WorHO,Kernewary PHCU
zPDVDaK1bJT,Sereke Birhan Health post,Health Posts,Public,6,Amhara Regional Health Bureau,East Gojjam ZHD,Sedie WorHO,Kernewary PHCU
Xpxi5JWSxvK,Sedie Health Center,Health Centers,Public,6,Amhara Regional Health Bureau,East Gojjam ZHD,Sedie WorHO,Sedie PHCU
ngjQbOw3hA9,Addisalem Health Post,Health Posts,Public,6,Amhara Regional Health Bureau,East Gojjam ZHD,Sedie WorHO,Sedie PHCU
EdMkJjgjF2q,Andinet Mariam Health Post,Health Posts,Public,6,Amhara Regional Health Bureau,East Gojjam ZHD,Sedie WorHO,Sedie PHCU
jrQIWEImi2h,Debre Yibabe Health Post,Health Posts,Public,6,Amhara Regional Health Bureau,East Gojjam ZHD,Sedie WorHO,Sedie PHCU
MkVD3uKntHD,Debreselam Health Post,Health Posts,Public,6,Amhara Regional Health Bureau,East Gojjam ZHD,Sedie WorHO,Sedie PHCU
QyEbnrhiK7C,Debretsehay Health Post,Health Posts,Public,6,Amhara Regional Health Bureau,East Gojjam ZHD,Sedie WorHO,Sedie PHCU
G2woOiH96MW,Fiker lehager Health Post,Health Posts,Public,6,Amhara Regional Health Bureau,East Gojjam ZHD,Sedie WorHO,Sedie PHCU
u95azOlNLws,Shimie Health Center,Health Centers,Public,6,Amhara Regional Health Bureau,East Gojjam ZHD,Sedie WorHO,Shimie PHCU
jRGJwfsGe4r,Shime Health post,Health Posts,Public,6,Amhara Regional Health Bureau,East Gojjam ZHD,Sedie WorHO,Shimie PHCU
xNnil8yQCL2,Zelalem Desta Health post,Health Posts,Public,6,Amhara Regional Health Bureau,East Gojjam ZHD,Sedie WorHO,Shimie PHCU
Y9hEQne6Fzq,Shebel Berenta  primary hospital,Hospitals,Public,4,Amhara Regional Health Bureau,East Gojjam ZHD,Shebel Berenta  primary hospital,
BxpDOieP43e,Gedayasu Health Center,Health Centers,Public,6,Amhara Regional Health Bureau,East Gojjam ZHD,Shebel Berenta WorHO,Gedayasu PHCU
jqQfz3osikM,Abara Health Post,Health Posts,Public,6,Amhara Regional Health Bureau,East Gojjam ZHD,Shebel Berenta WorHO,Gedayasu PHCU
GjzWo9xTiJu,Ansheb Health Post,Health Posts,Public,6,Amhara Regional Health Bureau,East Gojjam ZHD,Shebel Berenta WorHO,Gedayasu PHCU
OmKTIGM0GXk,Gedayasu Health Post,Health Posts,Public,6,Amhara Regional Health Bureau,East Gojjam ZHD,Shebel Berenta WorHO,Gedayasu PHCU
VfyiKKpUunG,Kutkuat Health Center,Health Centers,Public,6,Amhara Regional Health Bureau,East Gojjam ZHD,Shebel Berenta WorHO,Kutkuat PHCU
I8QmNIWu3mq,Abasilma Health Post,Health Posts,Public,6,Amhara Regional Health Bureau,East Gojjam ZHD,Shebel Berenta WorHO,Kutkuat PHCU
zEj5k26TLxK,Bonya Sekela Health Post,Health Posts,Public,6,Amhara Regional Health Bureau,East Gojjam ZHD,Shebel Berenta WorHO,Kutkuat PHCU
tkwZxDD2eKc,Weyinye Health Post,Health Posts,Public,6,Amhara Regional Health Bureau,East Gojjam ZHD,Shebel Berenta WorHO,Kutkuat PHCU
e15L26xuwnA,yithana Health Post,Health Posts,Public,6,Amhara Regional Health Bureau,East Gojjam ZHD,Shebel Berenta WorHO,Kutkuat PHCU
H16FYhhPTmv,Mergech Health Center,Health Centers,Public,6,Amhara Regional Health Bureau,East Gojjam ZHD,Shebel Berenta WorHO,Mergech PHCU
sv2tSoayEaf,Llady Health Post,Health Posts,Public,6,Amhara Regional Health Bureau,East Gojjam ZHD,Shebel Berenta WorHO,Mergech PHCU
V1opeNv2rmN,Mergech Health Post,Health Posts,Public,6,Amhara Regional Health Bureau,East Gojjam ZHD,Shebel Berenta WorHO,Mergech PHCU
qDZa02hag10,Yeju Health Post,Health Posts,Public,6,Amhara Regional Health Bureau,East Gojjam ZHD,Shebel Berenta WorHO,Mergech PHCU
vZ2YedaXxAx,Mojjen Health Center,Health Centers,Public,6,Amhara Regional Health Bureau,East Gojjam ZHD,Shebel Berenta WorHO,Mojjen PHCU
w92GERUD0jI,Meraf yichema Health Post,Health Posts,Public,6,Amhara Regional Health Bureau,East Gojjam ZHD,Shebel Berenta WorHO,Mojjen PHCU
azHtE59aQ4X,Mojjen Health Post,Health Posts,Public,6,Amhara Regional Health Bureau,East Gojjam ZHD,Shebel Berenta WorHO,Mojjen PHCU
JUUPEh4kUWx,Selelkula Health Post,Health Posts,Public,6,Amhara Regional Health Bureau,East Gojjam ZHD,Shebel Berenta WorHO,Mojjen PHCU
xe3rx4LKICH,Suha Health Post,Health Posts,Public,6,Amhara Regional Health Bureau,East Gojjam ZHD,Shebel Berenta WorHO,Mojjen PHCU
RPTuUo9sF74,Webowerie Health Center,Health Centers,Public,6,Amhara Regional Health Bureau,East Gojjam ZHD,Shebel Berenta WorHO,Webowerie PHCU
tbpC9GOhLua,Abrekuy Health Post,Health Posts,Public,6,Amhara Regional Health Bureau,East Gojjam ZHD,Shebel Berenta WorHO,Webowerie PHCU
sFzbDljZlna,Mene Gobena Health Post,Health Posts,Public,6,Amhara Regional Health Bureau,East Gojjam ZHD,Shebel Berenta WorHO,Webowerie PHCU
QNUUa4X3zMN,Teta Tero Health Post,Health Posts,Public,6,Amhara Regional Health Bureau,East Gojjam ZHD,Shebel Berenta WorHO,Webowerie PHCU
mNp0UNqEoi8,Webowerie Health Post,Health Posts,Public,6,Amhara Regional Health Bureau,East Gojjam ZHD,Shebel Berenta WorHO,Webowerie PHCU
